occurrenceID	materialSampleID	decimalLongitude	decimalLatitude	scientificName	taxonRank	organismQuantity
wilderlab_Nice06_02_BX_91bda151	Nice06_02	7.2759908	43.6943859	Siphonophorae	order	63
wilderlab_Nice04_01_HD_4a62c4bb	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	63
wilderlab_Nice02_01_CI_a569ad4f	Nice02_01	7.2854731	43.6980647	root	no rank	24
wilderlab_Nice03_01_CI_a569ad4f	Nice03_01	7.2836251	43.6952017	root	no rank	16
wilderlab_Nice03_02_CI_a569ad4f	Nice03_02	7.2836251	43.6952017	root	no rank	11
wilderlab_Nice06_01_CI_a569ad4f	Nice06_01	7.2759908	43.6943859	root	no rank	12
wilderlab_Nice03_01_GF_48d79406	Nice03_01	7.2836251	43.6952017	root	no rank	63
wilderlab_Nice03_01_GF_44987008	Nice03_01	7.2836251	43.6952017	root	no rank	63
wilderlab_Sweden01_CI_ccb23b20	Sweden01	17.42194444	60.74250000	root	no rank	63
wilderlab_Nice02_01_CI_c4fc6376	Nice02_01	7.2854731	43.6980647	root	no rank	50
wilderlab_Nice03_02_CI_c4fc6376	Nice03_02	7.2836251	43.6952017	root	no rank	13
wilderlab_Nice02_01_GF_2bd6a5dc	Nice02_01	7.2854731	43.6980647	root	no rank	63
wilderlab_Nice02_01_GF_73b0ad69	Nice02_01	7.2854731	43.6980647	root	no rank	63
wilderlab_Nice01_01_CI_a16491a7	Nice01_01	7.2902988	43.6921280	root	no rank	6
wilderlab_Nice03_01_CI_a16491a7	Nice03_01	7.2836251	43.6952017	root	no rank	6
wilderlab_Nice03_02_CI_a16491a7	Nice03_02	7.2836251	43.6952017	root	no rank	9
wilderlab_Nice04_01_CI_a16491a7	Nice04_01	7.2938607	43.6864926	root	no rank	5
wilderlab_Nice05_02_CI_a16491a7	Nice05_02	7.3083152	43.6895811	root	no rank	21
wilderlab_Nice06_01_CI_a16491a7	Nice06_01	7.2759908	43.6943859	root	no rank	8
wilderlab_Nice07_02_CI_a16491a7	Nice07_02	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice07_02_UM_5c998f3c	Nice07_02	7.2339643	43.6822367	Eubacteriales	order	62
wilderlab_Nice01_01_BX_8fa3adcd	Nice01_01	7.2902988	43.6921280	root	no rank	16
wilderlab_Nice07_01_BX_8fa3adcd	Nice07_01	7.2339643	43.6822367	root	no rank	21
wilderlab_Nice07_02_BX_8fa3adcd	Nice07_02	7.2339643	43.6822367	root	no rank	25
wilderlab_Nice01_01_BX_d2a30468	Nice01_01	7.2902988	43.6921280	Eumonostilifera	suborder	12
wilderlab_Nice01_02_BX_d2a30468	Nice01_02	7.2902988	43.6921280	Eumonostilifera	suborder	7
wilderlab_Nice07_01_BX_d2a30468	Nice07_01	7.2339643	43.6822367	Eumonostilifera	suborder	28
wilderlab_Nice07_02_BX_d2a30468	Nice07_02	7.2339643	43.6822367	Eumonostilifera	suborder	15
wilderlab_Nice01_01_BX_feb28b73	Nice01_01	7.2902988	43.6921280	Cryptophyceae	class	18
wilderlab_Nice01_02_BX_feb28b73	Nice01_02	7.2902988	43.6921280	Cryptophyceae	class	18
wilderlab_Nice05_02_BX_feb28b73	Nice05_02	7.3083152	43.6895811	Cryptophyceae	class	9
wilderlab_Nice07_01_BX_feb28b73	Nice07_01	7.2339643	43.6822367	Cryptophyceae	class	9
wilderlab_Nice07_02_BX_feb28b73	Nice07_02	7.2339643	43.6822367	Cryptophyceae	class	8
wilderlab_Nice01_01_WV_17c9cc02	Nice01_01	7.2902988	43.6921280	root	no rank	62
wilderlab_Nice01_01_GF_c5a924d0	Nice01_01	7.2902988	43.6921280	root	no rank	54
wilderlab_Nice01_02_GF_c5a924d0	Nice01_02	7.2902988	43.6921280	root	no rank	8
wilderlab_Nice03_01_CI_09a7f1e3	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	28
wilderlab_Nice05_01_CI_09a7f1e3	Nice05_01	7.3083152	43.6895811	Metazoa	kingdom	19
wilderlab_Nice06_01_CI_09a7f1e3	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	15
wilderlab_Nice02_01_UM_fe75f0a2	Nice02_01	7.2854731	43.6980647	Pseudomonadota	phylum	16
wilderlab_Nice05_01_UM_fe75f0a2	Nice05_01	7.3083152	43.6895811	Pseudomonadota	phylum	26
wilderlab_Nice05_02_UM_fe75f0a2	Nice05_02	7.3083152	43.6895811	Pseudomonadota	phylum	20
wilderlab_Nice05_01_BX_fdf711fd	Nice05_01	7.3083152	43.6895811	root	no rank	62
wilderlab_Nice02_01_CI_685ce7ec	Nice02_01	7.2854731	43.6980647	root	no rank	7
wilderlab_Nice06_01_CI_685ce7ec	Nice06_01	7.2759908	43.6943859	root	no rank	47
wilderlab_Nice06_02_CI_685ce7ec	Nice06_02	7.2759908	43.6943859	root	no rank	8
wilderlab_Nice06_02_WV_e217b50e	Nice06_02	7.2759908	43.6943859	Metazoa	kingdom	62
wilderlab_Nice02_01_CI_b9f0a18b	Nice02_01	7.2854731	43.6980647	root	no rank	24
wilderlab_Nice03_01_CI_b9f0a18b	Nice03_01	7.2836251	43.6952017	root	no rank	30
wilderlab_Nice04_01_CI_b9f0a18b	Nice04_01	7.2938607	43.6864926	root	no rank	8
wilderlab_Nice02_01_UM_75510a3f	Nice02_01	7.2854731	43.6980647	root	no rank	33
wilderlab_Nice02_02_UM_75510a3f	Nice02_02	7.2854731	43.6980647	root	no rank	15
wilderlab_Nice03_02_UM_75510a3f	Nice03_02	7.2836251	43.6952017	root	no rank	14
wilderlab_Nice02_02_BX_cc7beb1f	Nice02_02	7.2854731	43.6980647	root	no rank	62
wilderlab_Nice02_01_BX_e723be48	Nice02_01	7.2854731	43.6980647	Chordata	phylum	12
wilderlab_Nice02_02_BX_e723be48	Nice02_02	7.2854731	43.6980647	Chordata	phylum	15
wilderlab_Nice03_01_BX_e723be48	Nice03_01	7.2836251	43.6952017	Chordata	phylum	22
wilderlab_Nice03_02_BX_e723be48	Nice03_02	7.2836251	43.6952017	Chordata	phylum	13
wilderlab_Nice05_02_CI_242ddb62	Nice05_02	7.3083152	43.6895811	root	no rank	47
wilderlab_Nice06_01_CI_242ddb62	Nice06_01	7.2759908	43.6943859	root	no rank	15
wilderlab_Nice03_01_CI_83b1bdb1	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	62
wilderlab_Sweden01_CI_faa6906a	Sweden01	17.42194444	60.74250000	root	no rank	62
wilderlab_Nice03_01_CI_d68027fc	Nice03_01	7.2836251	43.6952017	root	no rank	20
wilderlab_Nice06_01_CI_d68027fc	Nice06_01	7.2759908	43.6943859	root	no rank	13
wilderlab_Nice06_02_CI_d68027fc	Nice06_02	7.2759908	43.6943859	root	no rank	15
wilderlab_Nice07_02_CI_d68027fc	Nice07_02	7.2339643	43.6822367	root	no rank	13
wilderlab_Nice07_01_UM_0294c072	Nice07_01	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice07_02_UM_0294c072	Nice07_02	7.2339643	43.6822367	root	no rank	42
wilderlab_Nice01_01_UM_a1e00d23	Nice01_01	7.2902988	43.6921280	root	no rank	13
wilderlab_Nice04_01_UM_a1e00d23	Nice04_01	7.2938607	43.6864926	root	no rank	9
wilderlab_Nice05_01_UM_a1e00d23	Nice05_01	7.3083152	43.6895811	root	no rank	8
wilderlab_Nice07_02_UM_a1e00d23	Nice07_02	7.2339643	43.6822367	root	no rank	31
wilderlab_Nice01_02_UM_76b3b25f	Nice01_02	7.2902988	43.6921280	Gammaproteobacteria	class	12
wilderlab_Nice02_01_UM_76b3b25f	Nice02_01	7.2854731	43.6980647	Gammaproteobacteria	class	14
wilderlab_Nice05_01_UM_76b3b25f	Nice05_01	7.3083152	43.6895811	Gammaproteobacteria	class	16
wilderlab_Nice07_02_UM_76b3b25f	Nice07_02	7.2339643	43.6822367	Gammaproteobacteria	class	19
wilderlab_Nice01_01_UM_d4dd1f9b	Nice01_01	7.2902988	43.6921280	Pseudomonadota	phylum	13
wilderlab_Nice05_02_UM_d4dd1f9b	Nice05_02	7.3083152	43.6895811	Pseudomonadota	phylum	11
wilderlab_Nice07_01_UM_d4dd1f9b	Nice07_01	7.2339643	43.6822367	Pseudomonadota	phylum	23
wilderlab_Nice07_02_UM_d4dd1f9b	Nice07_02	7.2339643	43.6822367	Pseudomonadota	phylum	14
wilderlab_Nice03_02_UM_11599f07	Nice03_02	7.2836251	43.6952017	Alphaproteobacteria	class	14
wilderlab_Nice05_01_UM_11599f07	Nice05_01	7.3083152	43.6895811	Alphaproteobacteria	class	18
wilderlab_Nice05_02_UM_11599f07	Nice05_02	7.3083152	43.6895811	Alphaproteobacteria	class	15
wilderlab_Nice07_02_UM_11599f07	Nice07_02	7.2339643	43.6822367	Alphaproteobacteria	class	14
wilderlab_Nice01_02_UM_216d5084	Nice01_02	7.2902988	43.6921280	root	no rank	7
wilderlab_Nice02_01_UM_216d5084	Nice02_01	7.2854731	43.6980647	root	no rank	19
wilderlab_Nice02_02_UM_216d5084	Nice02_02	7.2854731	43.6980647	root	no rank	6
wilderlab_Nice05_02_UM_216d5084	Nice05_02	7.3083152	43.6895811	root	no rank	7
wilderlab_Nice06_02_UM_216d5084	Nice06_02	7.2759908	43.6943859	root	no rank	8
wilderlab_Nice07_01_UM_216d5084	Nice07_01	7.2339643	43.6822367	root	no rank	5
wilderlab_Nice07_02_UM_216d5084	Nice07_02	7.2339643	43.6822367	root	no rank	9
wilderlab_Nice01_01_UM_7dd098ee	Nice01_01	7.2902988	43.6921280	root	no rank	9
wilderlab_Nice02_01_UM_7dd098ee	Nice02_01	7.2854731	43.6980647	root	no rank	7
wilderlab_Nice06_01_UM_7dd098ee	Nice06_01	7.2759908	43.6943859	root	no rank	28
wilderlab_Nice07_01_UM_7dd098ee	Nice07_01	7.2339643	43.6822367	root	no rank	8
wilderlab_Nice07_02_UM_7dd098ee	Nice07_02	7.2339643	43.6822367	root	no rank	9
wilderlab_Nice01_01_UM_24db3d00	Nice01_01	7.2902988	43.6921280	Pseudomonadota	phylum	5
wilderlab_Nice06_01_UM_24db3d00	Nice06_01	7.2759908	43.6943859	Pseudomonadota	phylum	9
wilderlab_Nice06_02_UM_24db3d00	Nice06_02	7.2759908	43.6943859	Pseudomonadota	phylum	31
wilderlab_Nice07_01_UM_24db3d00	Nice07_01	7.2339643	43.6822367	Pseudomonadota	phylum	11
wilderlab_Nice07_02_UM_24db3d00	Nice07_02	7.2339643	43.6822367	Pseudomonadota	phylum	5
wilderlab_Nice05_01_GF_5fd42257	Nice05_01	7.3083152	43.6895811	root	no rank	12
wilderlab_Nice07_02_GF_5fd42257	Nice07_02	7.2339643	43.6822367	root	no rank	49
wilderlab_Nice01_01_UM_f0a7d51b	Nice01_01	7.2902988	43.6921280	Bacteroidota	phylum	30
wilderlab_Nice01_02_UM_f0a7d51b	Nice01_02	7.2902988	43.6921280	Bacteroidota	phylum	20
wilderlab_Nice06_02_UM_f0a7d51b	Nice06_02	7.2759908	43.6943859	Bacteroidota	phylum	11
wilderlab_Nice01_01_UM_6efb5a9d	Nice01_01	7.2902988	43.6921280	Flavobacteriales	order	24
wilderlab_Nice01_02_UM_6efb5a9d	Nice01_02	7.2902988	43.6921280	Flavobacteriales	order	20
wilderlab_Nice02_01_UM_6efb5a9d	Nice02_01	7.2854731	43.6980647	Flavobacteriales	order	17
wilderlab_Nice01_01_UM_8ecc6405	Nice01_01	7.2902988	43.6921280	Gammaproteobacteria	class	7
wilderlab_Nice01_02_UM_8ecc6405	Nice01_02	7.2902988	43.6921280	Gammaproteobacteria	class	19
wilderlab_Nice05_01_UM_8ecc6405	Nice05_01	7.3083152	43.6895811	Gammaproteobacteria	class	35
wilderlab_Nice01_01_BX_affb28b6	Nice01_01	7.2902988	43.6921280	Litostomatea	class	61
wilderlab_Nice06_01_GF_eed22919	Nice06_01	7.2759908	43.6943859	root	no rank	24
wilderlab_Nice06_02_GF_eed22919	Nice06_02	7.2759908	43.6943859	root	no rank	37
wilderlab_Nice01_02_UM_7ac07592	Nice01_02	7.2902988	43.6921280	Bacteroidota	phylum	43
wilderlab_Nice04_01_UM_7ac07592	Nice04_01	7.2938607	43.6864926	Bacteroidota	phylum	18
wilderlab_Nice01_02_BX_20fc36cc	Nice01_02	7.2902988	43.6921280	root	no rank	61
wilderlab_Nice04_01_HD_3c0c6290	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	7
wilderlab_Nice06_01_HD_3c0c6290	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	54
wilderlab_Nice03_01_LM_d9b860bb	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	15
wilderlab_Nice04_01_LM_d9b860bb	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	46
wilderlab_Nice03_02_GF_ba3288bc	Nice03_02	7.2836251	43.6952017	root	no rank	17
wilderlab_Nice06_01_GF_ba3288bc	Nice06_01	7.2759908	43.6943859	root	no rank	44
wilderlab_Nice04_02_HD_213ca9b5	Nice04_02	7.2938607	43.6864926	Arthropoda	phylum	61
wilderlab_Sweden01_BX_8e8f7d80	Sweden01	17.42194444	60.74250000	Metazoa	kingdom	61
wilderlab_Nice06_01_UM_fd15bf28	Nice06_01	7.2759908	43.6943859	root	no rank	61
wilderlab_Nice02_01_GF_4c541a90	Nice02_01	7.2854731	43.6980647	root	no rank	61
wilderlab_Nice03_01_CI_ca1c0759	Nice03_01	7.2836251	43.6952017	root	no rank	22
wilderlab_Nice03_02_CI_ca1c0759	Nice03_02	7.2836251	43.6952017	root	no rank	12
wilderlab_Nice06_02_CI_ca1c0759	Nice06_02	7.2759908	43.6943859	root	no rank	6
wilderlab_Nice07_02_CI_ca1c0759	Nice07_02	7.2339643	43.6822367	root	no rank	20
wilderlab_Nice03_01_CI_9f5a2556	Nice03_01	7.2836251	43.6952017	root	no rank	10
wilderlab_Nice04_02_CI_9f5a2556	Nice04_02	7.2938607	43.6864926	root	no rank	7
wilderlab_Nice05_02_CI_9f5a2556	Nice05_02	7.3083152	43.6895811	root	no rank	13
wilderlab_Nice06_01_CI_9f5a2556	Nice06_01	7.2759908	43.6943859	root	no rank	23
wilderlab_Nice07_02_CI_9f5a2556	Nice07_02	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice01_02_CI_14ad8574	Nice01_02	7.2902988	43.6921280	root	no rank	5
wilderlab_Nice02_01_CI_14ad8574	Nice02_01	7.2854731	43.6980647	root	no rank	11
wilderlab_Nice03_01_CI_14ad8574	Nice03_01	7.2836251	43.6952017	root	no rank	39
wilderlab_Nice04_02_CI_14ad8574	Nice04_02	7.2938607	43.6864926	root	no rank	5
wilderlab_Nice07_01_UM_81c12233	Nice07_01	7.2339643	43.6822367	Eubacteriales	order	17
wilderlab_Nice07_02_UM_81c12233	Nice07_02	7.2339643	43.6822367	Eubacteriales	order	43
wilderlab_Nice01_01_BX_9d427ea7	Nice01_01	7.2902988	43.6921280	Fragilariophycidae	subclass	22
wilderlab_Nice01_02_BX_9d427ea7	Nice01_02	7.2902988	43.6921280	Fragilariophycidae	subclass	22
wilderlab_Nice07_02_BX_9d427ea7	Nice07_02	7.2339643	43.6822367	Fragilariophycidae	subclass	16
wilderlab_Nice05_02_BX_aca439e8	Nice05_02	7.3083152	43.6895811	Anthozoa	class	36
wilderlab_Nice07_01_BX_aca439e8	Nice07_01	7.2339643	43.6822367	Anthozoa	class	10
wilderlab_Nice07_02_BX_aca439e8	Nice07_02	7.2339643	43.6822367	Anthozoa	class	14
wilderlab_Nice01_01_CI_64d04f67	Nice01_01	7.2902988	43.6921280	root	no rank	9
wilderlab_Nice05_02_CI_64d04f67	Nice05_02	7.3083152	43.6895811	root	no rank	13
wilderlab_Nice06_01_CI_64d04f67	Nice06_01	7.2759908	43.6943859	root	no rank	21
wilderlab_Nice06_02_CI_64d04f67	Nice06_02	7.2759908	43.6943859	root	no rank	17
wilderlab_Nice01_01_WV_284431b1	Nice01_01	7.2902988	43.6921280	root	no rank	60
wilderlab_Nice01_01_UM_e08ac984	Nice01_01	7.2902988	43.6921280	Bacteroidota	phylum	6
wilderlab_Nice01_02_UM_e08ac984	Nice01_02	7.2902988	43.6921280	Bacteroidota	phylum	12
wilderlab_Nice04_01_UM_e08ac984	Nice04_01	7.2938607	43.6864926	Bacteroidota	phylum	14
wilderlab_Nice05_01_UM_e08ac984	Nice05_01	7.3083152	43.6895811	Bacteroidota	phylum	18
wilderlab_Nice05_02_UM_e08ac984	Nice05_02	7.3083152	43.6895811	Bacteroidota	phylum	10
wilderlab_Nice01_01_GF_9a19fef5	Nice01_01	7.2902988	43.6921280	root	no rank	15
wilderlab_Nice01_02_GF_9a19fef5	Nice01_02	7.2902988	43.6921280	root	no rank	10
wilderlab_Nice04_02_GF_9a19fef5	Nice04_02	7.2938607	43.6864926	root	no rank	13
wilderlab_Nice05_01_GF_9a19fef5	Nice05_01	7.3083152	43.6895811	root	no rank	22
wilderlab_Nice01_02_CI_d15dccf9	Nice01_02	7.2902988	43.6921280	root	no rank	10
wilderlab_Nice03_01_CI_d15dccf9	Nice03_01	7.2836251	43.6952017	root	no rank	26
wilderlab_Nice03_02_CI_d15dccf9	Nice03_02	7.2836251	43.6952017	root	no rank	16
wilderlab_Nice06_02_CI_d15dccf9	Nice06_02	7.2759908	43.6943859	root	no rank	8
wilderlab_Nice04_02_UM_c8df07a4	Nice04_02	7.2938607	43.6864926	root	no rank	8
wilderlab_Nice05_01_UM_c8df07a4	Nice05_01	7.3083152	43.6895811	root	no rank	34
wilderlab_Nice05_02_UM_c8df07a4	Nice05_02	7.3083152	43.6895811	root	no rank	18
wilderlab_Nice06_01_UM_5220a6f5	Nice06_01	7.2759908	43.6943859	root	no rank	30
wilderlab_Nice06_02_UM_5220a6f5	Nice06_02	7.2759908	43.6943859	root	no rank	30
wilderlab_Nice01_02_CI_00623095	Nice01_02	7.2902988	43.6921280	root	no rank	10
wilderlab_Nice04_01_CI_00623095	Nice04_01	7.2938607	43.6864926	root	no rank	16
wilderlab_Nice05_02_CI_00623095	Nice05_02	7.3083152	43.6895811	root	no rank	15
wilderlab_Nice06_01_CI_00623095	Nice06_01	7.2759908	43.6943859	root	no rank	19
wilderlab_Nice02_01_CI_3588b79e	Nice02_01	7.2854731	43.6980647	root	no rank	21
wilderlab_Nice03_01_CI_3588b79e	Nice03_01	7.2836251	43.6952017	root	no rank	39
wilderlab_Nice02_02_UM_278ce339	Nice02_02	7.2854731	43.6980647	root	no rank	36
wilderlab_Nice03_02_UM_278ce339	Nice03_02	7.2836251	43.6952017	root	no rank	24
wilderlab_Nice02_01_GF_aaeedd64	Nice02_01	7.2854731	43.6980647	root	no rank	7
wilderlab_Nice02_02_GF_aaeedd64	Nice02_02	7.2854731	43.6980647	root	no rank	30
wilderlab_Nice03_01_GF_aaeedd64	Nice03_01	7.2836251	43.6952017	root	no rank	23
wilderlab_Nice03_01_CI_01d61012	Nice03_01	7.2836251	43.6952017	Diptera	order	48
wilderlab_Nice03_02_CI_01d61012	Nice03_02	7.2836251	43.6952017	Diptera	order	12
wilderlab_Nice03_01_CI_26dc181e	Nice03_01	7.2836251	43.6952017	root	no rank	19
wilderlab_Nice03_02_CI_26dc181e	Nice03_02	7.2836251	43.6952017	root	no rank	36
wilderlab_Nice06_01_CI_26dc181e	Nice06_01	7.2759908	43.6943859	root	no rank	5
wilderlab_Nice02_01_UM_5ff1d624	Nice02_01	7.2854731	43.6980647	root	no rank	44
wilderlab_Nice03_01_UM_5ff1d624	Nice03_01	7.2836251	43.6952017	root	no rank	16
wilderlab_Sweden01_UM_dc7fb2fa	Sweden01	17.42194444	60.74250000	root	no rank	60
wilderlab_Sweden01_LM_ac23ff11	Sweden01	17.42194444	60.74250000	root	no rank	60
wilderlab_Nice01_01_CI_71a19821	Nice01_01	7.2902988	43.6921280	root	no rank	9
wilderlab_Nice02_01_CI_71a19821	Nice02_01	7.2854731	43.6980647	root	no rank	21
wilderlab_Nice03_01_CI_71a19821	Nice03_01	7.2836251	43.6952017	root	no rank	10
wilderlab_Nice07_02_CI_71a19821	Nice07_02	7.2339643	43.6822367	root	no rank	19
wilderlab_Nice01_01_CI_a1789005	Nice01_01	7.2902988	43.6921280	root	no rank	5
wilderlab_Nice03_01_CI_a1789005	Nice03_01	7.2836251	43.6952017	root	no rank	8
wilderlab_Nice03_02_CI_a1789005	Nice03_02	7.2836251	43.6952017	root	no rank	13
wilderlab_Nice05_02_CI_a1789005	Nice05_02	7.3083152	43.6895811	root	no rank	9
wilderlab_Nice06_01_CI_a1789005	Nice06_01	7.2759908	43.6943859	root	no rank	7
wilderlab_Nice06_02_CI_a1789005	Nice06_02	7.2759908	43.6943859	root	no rank	11
wilderlab_Nice07_02_CI_a1789005	Nice07_02	7.2339643	43.6822367	root	no rank	6
wilderlab_Nice01_02_UM_58615455	Nice01_02	7.2902988	43.6921280	root	no rank	8
wilderlab_Nice04_01_UM_58615455	Nice04_01	7.2938607	43.6864926	root	no rank	19
wilderlab_Nice04_02_UM_58615455	Nice04_02	7.2938607	43.6864926	root	no rank	12
wilderlab_Nice05_02_UM_58615455	Nice05_02	7.3083152	43.6895811	root	no rank	5
wilderlab_Nice07_02_UM_58615455	Nice07_02	7.2339643	43.6822367	root	no rank	15
wilderlab_Nice01_01_CI_048b7dbe	Nice01_01	7.2902988	43.6921280	Metazoa	kingdom	12
wilderlab_Nice04_01_CI_048b7dbe	Nice04_01	7.2938607	43.6864926	Metazoa	kingdom	24
wilderlab_Nice04_02_CI_048b7dbe	Nice04_02	7.2938607	43.6864926	Metazoa	kingdom	5
wilderlab_Nice05_02_CI_048b7dbe	Nice05_02	7.3083152	43.6895811	Metazoa	kingdom	18
wilderlab_Nice01_01_UM_90cd877f	Nice01_01	7.2902988	43.6921280	Betaproteobacteria	class	15
wilderlab_Nice04_01_UM_90cd877f	Nice04_01	7.2938607	43.6864926	Betaproteobacteria	class	19
wilderlab_Nice04_02_UM_90cd877f	Nice04_02	7.2938607	43.6864926	Betaproteobacteria	class	13
wilderlab_Nice05_01_UM_90cd877f	Nice05_01	7.3083152	43.6895811	Betaproteobacteria	class	12
wilderlab_Nice01_01_GF_106f1b74	Nice01_01	7.2902988	43.6921280	root	no rank	52
wilderlab_Nice04_02_GF_106f1b74	Nice04_02	7.2938607	43.6864926	root	no rank	7
wilderlab_Nice01_01_GF_ae0c1ad4	Nice01_01	7.2902988	43.6921280	root	no rank	29
wilderlab_Nice01_02_GF_ae0c1ad4	Nice01_02	7.2902988	43.6921280	root	no rank	30
wilderlab_Nice04_01_BX_586b7a43	Nice04_01	7.2938607	43.6864926	Leptothecata	order	27
wilderlab_Nice04_02_BX_586b7a43	Nice04_02	7.2938607	43.6864926	Leptothecata	order	23
wilderlab_Nice07_01_BX_586b7a43	Nice07_01	7.2339643	43.6822367	Leptothecata	order	9
wilderlab_Nice01_02_UM_9c4e3995	Nice01_02	7.2902988	43.6921280	Saprospirales	order	7
wilderlab_Nice05_01_UM_9c4e3995	Nice05_01	7.3083152	43.6895811	Saprospirales	order	30
wilderlab_Nice05_02_UM_9c4e3995	Nice05_02	7.3083152	43.6895811	Saprospirales	order	22
wilderlab_Nice02_01_CI_6c210f30	Nice02_01	7.2854731	43.6980647	root	no rank	12
wilderlab_Nice03_01_CI_6c210f30	Nice03_01	7.2836251	43.6952017	root	no rank	16
wilderlab_Nice04_01_CI_6c210f30	Nice04_01	7.2938607	43.6864926	root	no rank	13
wilderlab_Nice05_02_CI_6c210f30	Nice05_02	7.3083152	43.6895811	root	no rank	13
wilderlab_Nice06_02_CI_6c210f30	Nice06_02	7.2759908	43.6943859	root	no rank	5
wilderlab_Nice03_01_GF_e1010d4d	Nice03_01	7.2836251	43.6952017	root	no rank	36
wilderlab_Nice04_01_GF_e1010d4d	Nice04_01	7.2938607	43.6864926	root	no rank	23
wilderlab_Nice02_01_UM_66a8ba8f	Nice02_01	7.2854731	43.6980647	root	no rank	36
wilderlab_Nice02_02_UM_66a8ba8f	Nice02_02	7.2854731	43.6980647	root	no rank	23
wilderlab_Nice03_01_CI_21b9a792	Nice03_01	7.2836251	43.6952017	Metazoa	kingdom	32
wilderlab_Nice06_01_CI_21b9a792	Nice06_01	7.2759908	43.6943859	Metazoa	kingdom	27
wilderlab_Nice03_01_WV_b2617343	Nice03_01	7.2836251	43.6952017	Spariformes	order	59
wilderlab_Sweden01_UM_9838be20	Sweden01	17.42194444	60.74250000	root	no rank	59
wilderlab_Sweden01_UM_d8a7d44b	Sweden01	17.42194444	60.74250000	root	no rank	59
wilderlab_Sweden01_GF_ba91f6c8	Sweden01	17.42194444	60.74250000	root	no rank	59
wilderlab_Sweden01_LM_ea7a1eb2	Sweden01	17.42194444	60.74250000	Metazoa	kingdom	59
wilderlab_Nice03_02_HD_602f42d2	Nice03_02	7.2836251	43.6952017	Metazoa	kingdom	59
wilderlab_Nice07_02_CI_acff7c75	Nice07_02	7.2339643	43.6822367	root	no rank	58
wilderlab_Nice03_01_CI_dee416a9	Nice03_01	7.2836251	43.6952017	root	no rank	14
wilderlab_Nice04_02_CI_dee416a9	Nice04_02	7.2938607	43.6864926	root	no rank	20
wilderlab_Nice06_01_CI_dee416a9	Nice06_01	7.2759908	43.6943859	root	no rank	10
wilderlab_Nice07_01_CI_dee416a9	Nice07_01	7.2339643	43.6822367	root	no rank	5
wilderlab_Nice07_02_CI_dee416a9	Nice07_02	7.2339643	43.6822367	root	no rank	9
wilderlab_Nice03_01_CI_9b6b1ac1	Nice03_01	7.2836251	43.6952017	root	no rank	26
wilderlab_Nice04_01_CI_9b6b1ac1	Nice04_01	7.2938607	43.6864926	root	no rank	17
wilderlab_Nice06_01_CI_9b6b1ac1	Nice06_01	7.2759908	43.6943859	root	no rank	8
wilderlab_Nice07_02_CI_9b6b1ac1	Nice07_02	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice03_01_CI_2fce1c7e	Nice03_01	7.2836251	43.6952017	root	no rank	31
wilderlab_Nice06_01_CI_2fce1c7e	Nice06_01	7.2759908	43.6943859	root	no rank	14
wilderlab_Nice06_02_CI_2fce1c7e	Nice06_02	7.2759908	43.6943859	root	no rank	6
wilderlab_Nice07_02_CI_2fce1c7e	Nice07_02	7.2339643	43.6822367	root	no rank	7
wilderlab_Nice07_01_UM_aba5a6cf	Nice07_01	7.2339643	43.6822367	root	no rank	17
wilderlab_Nice07_02_UM_aba5a6cf	Nice07_02	7.2339643	43.6822367	root	no rank	41
wilderlab_Nice07_01_UM_a0f59339	Nice07_01	7.2339643	43.6822367	root	no rank	21
wilderlab_Nice07_02_UM_a0f59339	Nice07_02	7.2339643	43.6822367	root	no rank	37
wilderlab_Nice07_01_UM_2c003397	Nice07_01	7.2339643	43.6822367	Betaproteobacteria	class	28
wilderlab_Nice07_02_UM_2c003397	Nice07_02	7.2339643	43.6822367	Betaproteobacteria	class	30
wilderlab_Nice07_01_GF_ae587a64	Nice07_01	7.2339643	43.6822367	root	no rank	29
wilderlab_Nice07_02_GF_ae587a64	Nice07_02	7.2339643	43.6822367	root	no rank	29
wilderlab_Nice01_01_CI_a305de3b	Nice01_01	7.2902988	43.6921280	root	no rank	31
wilderlab_Nice03_01_CI_a305de3b	Nice03_01	7.2836251	43.6952017	root	no rank	27
wilderlab_Nice02_01_UM_265edd6c	Nice02_01	7.2854731	43.6980647	root	no rank	6
wilderlab_Nice03_02_UM_265edd6c	Nice03_02	7.2836251	43.6952017	root	no rank	5
wilderlab_Nice04_01_UM_265edd6c	Nice04_01	7.2938607	43.6864926	root	no rank	17
wilderlab_Nice04_02_UM_265edd6c	Nice04_02	7.2938607	43.6864926	root	no rank	9
wilderlab_Nice06_02_UM_265edd6c	Nice06_02	7.2759908	43.6943859	root	no rank	12
